-0.041511	-0.0766685	0.766703	-0.0483745	-0.0686792	0.748555	-0.00686354	0.00798929	-0.0181478	0.0209829	1.7233e-05	0
-0.0416638	-0.0764553	0.766605	-0.0483745	-0.0686792	0.748555	-0.00671076	0.00777602	-0.0180499	0.0207677	1.79906e-05	0
-0.0418552	-0.0762116	0.7671	-0.0483745	-0.0686792	0.748555	-0.00651935	0.00753236	-0.0185451	0.0210513	2.01889e-05	0
-0.0417537	-0.0763006	0.766912	-0.0483745	-0.0686792	0.748555	-0.00662082	0.00762132	-0.0183561	0.0209491	2.33757e-05	0
-0.041798	-0.0762597	0.767028	-0.0483745	-0.0686792	0.748555	-0.00657651	0.00758042	-0.0184729	0.0210229	3.11208e-05	1
-0.0417635	-0.076535	0.766552	-0.0477944	-0.0679537	0.748784	-0.00603093	0.0085813	-0.0177682	0.020633	2.0058e-05	0
-0.0416307	-0.0765028	0.767006	-0.0466477	-0.0682854	0.748161	-0.00501699	0.00821739	-0.0188451	0.0211621	1.80943e-05	0
-0.0417034	-0.0762392	0.767133	-0.0466477	-0.0682854	0.748161	-0.00494426	0.00795384	-0.0189717	0.0211574	2.08405e-05	0
-0.0416176	-0.0764665	0.76673	-0.0476343	-0.0684562	0.748315	-0.00601665	0.00801033	-0.0184155	0.0209642	1.61931e-05	0
-0.0418308	-0.076269	0.767252	-0.0476343	-0.0684562	0.748315	-0.00580344	0.00781282	-0.0189369	0.0212914	2.16693e-05	0
